,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
303,BSK5455,,"New Braunfels, TX",65,24,4066,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #columbia #em #underarmour: https://t.co/ni65ZpJAvc https://t.co/A7bHzVPEP3,"['poshmark', 'fashion', 'style', 'shopmycloset', 'columbia', 'em', 'underarmour']"
304,ViskaThomas,,,1,2,661,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #tomford #solarusa: https://t.co/k4TStIXtSm https://t.co/VxS90miJF7,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'tomford', 'solarusa']"
305,april_bowyer,,"Miami, WV",53,35,1825,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #zenanaoutfitters #underarmour: https://t.co/n32Z6fRFay https://t.co/KttDTEYXud,"['poshmark', 'fashion', 'style', 'shopmycloset', 'zenanaoutfitters', 'underarmour']"
306,m2monahan,good at the internet.,"Cambridge, MA",47,35,272,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #merrell #columbia #underarmour: https://t.co/QPUBGqtubV https://t.co/GYEHXVukQ0,"['poshmark', 'fashion', 'style', 'shopmycloset', 'merrell', 'columbia', 'underarmour']"
307,drweatherston,A place to share Poshmark listings - mine and yours!,,3,0,320,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #caperobbin #underarmour #aerie: https://t.co/lq2DlGAPk1 https://t.co/v3I4vRWUFc,"['poshmark', 'fashion', 'style', 'shopmycloset', 'caperobbin', 'underarmour', 'aerie']"
308,MatthewMozingo5,,,57,10,1574,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #lularoe: https://t.co/WIFzebhVnv https://t.co/qrVCRub7dC,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'lularoe']"
309,KarinOberfranke,,,26,6,1995,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #champion #espresso: https://t.co/vUZeIYhwyr https://t.co/a2CEmd5DUY,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'champion', 'espresso']"
310,CourtneeMHarre1,,,59,14,1105,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @jason0318 #poshmark #fashion #style #shopmycloset #underarmour #isabelmaternitybyingridisabel #puma: https://t.co/9fV3OJwWxF https://t.co/zE2F0mqNuc,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'isabelmaternitybyingridisabel', 'puma']"
311,johnny2177,"Marketing Director of Coppermax Performance Eyewear, shop online @ mobile friendly https://t.co/HNtKxncDgp! & a basketball enthusiast & cyclist (mtb)","Rancho Cucamonga, CA ",416,239,14079,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @hellsbellsak @gadgetsgoodies2 #poshmark #fashion #style #shopmycloset #underarmour #polobyralphlauren: https://t.co/Z0Co2gi4XK https://t.co/TppVsqrKWO,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'polobyralphlauren']"
312,JamaicanGal21,,"Philadelphia,PA",825,190,31567,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #handcrafted #underarmour #pink: https://t.co/80D7KbEaHH https://t.co/3JLaCBbgbt,"['poshmark', 'fashion', 'style', 'shopmycloset', 'handcrafted', 'underarmour', 'pink']"
313,soccermom2tnt,,United States,481,70,2612,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Fajardo613 #poshmark #fashion #style #shopmycloset #karllagerfeld #underarmour #levis: https://t.co/TPW3CAdrZh https://t.co/7QLkeHiAOj,"['poshmark', 'fashion', 'style', 'shopmycloset', 'karllagerfeld', 'underarmour', 'levis']"
314,Carter1965Jc,,,10,1,415,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour: https://t.co/nyUHW5NpPh https://t.co/CYsVjfMRJv,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour']"
315,LoLosPoshCloset,Hi! I'm LoLo! Recycle clothing for our planet! Check out my Closet at https://t.co/SYkhptJT3z,"Ocean Springs, MS",409,125,2258,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @trischa_lynnae #poshmark #fashion #style #shopmycloset #converse #oatnewyork #underarmour: https://t.co/PS80r8ucUZ https://t.co/7TxcAghupV,"['poshmark', 'fashion', 'style', 'shopmycloset', 'converse', 'oatnewyork', 'underarmour']"
316,bryant_kw,,,5,14,1398,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #charlottetilbury #underarmour: https://t.co/auCd168tw8 https://t.co/VonvzFxvKo,"['poshmark', 'fashion', 'style', 'shopmycloset', 'charlottetilbury', 'underarmour']"
317,Evelynnnnnnne,sorry for all the retweets,,317,9,2329,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #aerie #luckybrand: https://t.co/SwPcU4GDs9 https://t.co/4jMbNqHmF5,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'aerie', 'luckybrand']"
318,Luvperseverence,"Aspie lady who loves her solitude, nature, BBQs, and little to no small talk. Meditation and prayer are my go to therapies. I enjoy long nature walks and peace.","Sparks, NV",58,2,515,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Luvperseverance @sellordiet #poshmark #fashion #style #shopmycloset #cabi #candies #underarmour: https://t.co/veDPUThR14 https://t.co/F3DnoFvgn0,[]
319,Luvperseverence,"Aspie lady who loves her solitude, nature, BBQs, and little to no small talk. Meditation and prayer are my go to therapies. I enjoy long nature walks and peace.","Sparks, NV",58,2,515,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Luvperseverance #poshmark #fashion #style #shopmycloset #hauterogue #verabradley #underarmour: https://t.co/KWBpWFiFpr https://t.co/4L8mRSSG2u,[]
320,ChristiesPetty,,"Las Vegas, NV",38,34,4157,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #jcrewfactory #nike: https://t.co/QgrOHD2gEB https://t.co/6drctYfble,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'jcrewfactory', 'nike']"
321,shoes_fetish,#VotaAzulNoImportaWho #RESIST #PERSIST proud Hispanic American hard worker proud mother of a FEMALE Navy Veteran and college grads proud grandma #BLUEWAVE #Azul,,1351,1056,43714,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #beebeautylondon: https://t.co/9vq3HMohFs https://t.co/6JVBCMeJ1F,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'beebeautylondon']"
322,Rose59403355,,,0,0,570,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #simplysouthern #miajoy: https://t.co/iiqQccfRW1 https://t.co/HAjQsL3ddy,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'simplysouthern', 'miajoy']"
323,Manal_716,"Floatin through life with happy thoughts and positive vibes, come join me ❤️ Community Manager with the Hijabi Queens 👇",,477,413,766,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
324,A_NFT_Me1,IG https://t.co/96Ld8I7axL | Artist 👩🏾‍🎨 Moderator: @tropixoffical @FarmFolkNFT | NFT Collector | Art Enthusiast,,1796,1668,18933,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
325,JDcryptonaut,"NFT CRYPTO #XRP #BTC #ETH
#M4RABBIT #h8rs https://t.co/N7HED9KX3Y #MrBlock https://t.co/ID6JlHkQsE

https://t.co/jw25RnnBbB",Macau,2811,332,9625,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
326,IT_Ibby,Take the chance while you still have the choice. - fortune cookie. Don't cry because it's over. Smile because it happened-Dr. Seuss,,249,147,1127,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
327,DcwbVisual,#PhotographyNFT Brining 1:1 #Artist together #Utility: 1. Free #NFT #Gallery 2.ENTRY to #DCWBvisuals island 3. Add 1 item to holder auctions. + hidden utility,"Los Angeles, CA",425,490,1614,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
328,KobiDeFi,|| NFT || Blockchain || DeFi || Web 3.0 ||,Metaverse,1061,165,889,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
329,LyudmylaLir,"Poshmark Ambasador @fashion_pass7 - boutique https://t.co/MtpzXXt6M3
fashion designer LiR Fashion Studio - https://t.co/BrO0U6ePqV","Indiana, USA",570,390,2224,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #seven7 #underarmour #none: https://t.co/jPS66NCUhV https://t.co/nvGaCo91h1,"['poshmark', 'fashion', 'style', 'shopmycloset', 'seven7', 'underarmour', 'none']"
330,clothesrus2,Selling clothes for everyday lifestyle,West Covina,19,10,725,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nikegolf #underarmour #nike: https://t.co/yOsicPOlhI https://t.co/PnnkPR7cfn,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nikegolf', 'underarmour', 'nike']"
331,Choix36506283,,,38,14,3569,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #calvinklein #underarmour #thenorthface: https://t.co/OkNmOkpbeX https://t.co/rHewyN2Lr7,"['poshmark', 'fashion', 'style', 'shopmycloset', 'calvinklein', 'underarmour', 'thenorthface']"
332,risikab,,,33,19,341,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #jpress #cinderella: https://t.co/yc1npm8MdI https://t.co/6HmmPxba8v,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'jpress', 'cinderella']"
333,Swordfish2021x,,,0,0,891,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #calvinklein #johnvarvatos #underarmour: https://t.co/qeaL89jgxs https://t.co/aA41Rtqccb,"['poshmark', 'fashion', 'style', 'shopmycloset', 'calvinklein', 'johnvarvatos', 'underarmour']"
334,JuliaCkY,I'm Julia ❤️ Follow Me On Instagram JuliaCky.,Dancing in New York,67,65,15219,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Tona11983587 @JodiPosh #poshmark #fashion #style #shopmycloset #underarmour #dooneybourke #incinternationalconcepts: https://t.co/IOKp7lYQLd https://t.co/kWaSTER4lY,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'dooneybourke', 'incinternationalconcepts']"
335,swayculture,digital magazine | marketing & media | sustainability | thrifting | crypto | depop poshmark Mercari grailed |💧♻️ | info@swayculture.co | FBA Amazon next,"Florida, USA",4251,1389,5831,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @joshuatreefinds #poshmark #fashion #style #shopmycloset #jcrew #underarmour: https://t.co/TWRK0LcZ4Q https://t.co/AhNur3oG78,"['poshmark', 'fashion', 'style', 'shopmycloset', 'jcrew', 'underarmour']"
336,slayer_of_faces,📸 :slayer_of_faces,"Pensacola, FL",245,71,1621,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #stevemadden #spyder #underarmour: https://t.co/GY5YyTtGBW https://t.co/lRJM5qMrDf,"['poshmark', 'fashion', 'style', 'shopmycloset', 'stevemadden', 'spyder', 'underarmour']"
337,TAngel1981,,,18,31,3877,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #boden #underarmour: https://t.co/YfXS1qz6It https://t.co/e9G0HU0j6y,"['poshmark', 'fashion', 'style', 'shopmycloset', 'boden', 'underarmour']"
338,taraeconley,🔥 TX progressive and small business owner 🔥 #M4A #BLM #DreamActNOW,"Texas, USA",2573,1072,15740,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @pakainin #poshmark #fashion #style #shopmycloset #underarmour #champion #clinique: https://t.co/kOOF49kBty https://t.co/xGV8LT1zO9,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'champion', 'clinique']"
339,I_Marietsares,"❤️Poshmark seller:@itsares,Click on the link below 🍒👠I’m new to this platform & newish to Poshmark🍒Fast shipper📦Shop with Confidence.Follow me on Poshmark💋",,299,390,285,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #shein #talula: https://t.co/iMStF7D48l https://t.co/jEekF8TqFA,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'shein', 'talula']"
340,bearedman01,🌍🤝🌍,Republic of the Philippines,268,42,1172,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
341,HomieWagoner,"T1 Diabetic. Get to know me! KINDNESS, SUPPORT and RESPECT a prerequisite. #Me or only hashtag I need. Investing in myself makes ME a better person! Try it! ❤️","New York, USA",4991,2441,28986,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
342,crypto_kid420,NFTs Crypto 🔥LFGrow🔥 h8ers Space Riders MFers Ape Reunion Dented not Broken,,1529,366,5672,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
343,ArtsLabNFT,"ArtsLabNFT is a web3 focused multi-media art collective from the Beast, to the Fresh coast. Bridging all gaps. Founder @Sjoachinson
Private discord. @ezu_xyz","Los Angeles, CA",4917,951,5515,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
344,oh_no_bebe,meme’s forever) editor +creator,,237,54,287,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
345,ibrahim_israh,,,110,111,201,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
346,ComfortPascal,#NFTS #CRYPTO  #urkannarmy 🧹CRYPTO||NFT'S||DM FOR COLLABS||BUSINESS😊,,4546,1192,6877,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
