,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
226,gypsyagogony,Mobile Fashion Truck - Mobile Boutique  - Fashion On The Go,New York,34,54,2362,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #avenue #katespade: https://t.co/4lb9WcI9S1 https://t.co/07CsPmQAIH,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'avenue', 'katespade']"
227,DakotaDivine,"H.O.P.E. welcomes you. I am positive that we were not put on this earth to just pay bills and die. If you agree with me, I welcome you to H.O.P.E. a community",,724,419,1305,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #starwars #agolde #nike: https://t.co/75XM3UuI5R https://t.co/3X5SI577CC,"['poshmark', 'fashion', 'style', 'shopmycloset', 'starwars', 'agolde', 'nike']"
228,eastvalerie_e,Poshmarker,,106,83,2273,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #anntaylor: https://t.co/vuDkq93rjh https://t.co/ST4ByMR9M8,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'anntaylor']"
229,jfarrell1967,,,62,14,823,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #aloyoga #hasbro: https://t.co/G1MSSb6LEv https://t.co/qhYSrvLiEK,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'aloyoga', 'hasbro']"
230,redagaintsblue,"B I G B A N G
🐱🐱🐱🐱🐱
🐶🐶🐶🐶🐶
🐰🐰🐰🐰🐰",Saturn,452,477,248294,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
231,PoshPineapple3,,"Florida, USA",320,552,2604,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #dr2: https://t.co/F52Y0LDhfl https://t.co/w6qMFrN3Pv,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'dr2']"
232,comadrona,"IBCLC,Comadrona,Nurse,mother,sister , wife and likes salsa music, I have stores in Poshmark , EBay , Etsy",santa cruz,69,40,3049,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #premise #nike: https://t.co/4Mz8tJPSL7 https://t.co/7CvUJr7xSj,"['poshmark', 'fashion', 'style', 'shopmycloset', 'premise', 'nike']"
233,gnice0303,"👨‍👩‍👧‍👦 This Family Laughs & Learns, Prays & Protects, Apologizes & Appreciates, Dreams & Discovers, Fights & Forgives, Loves & Lasts Forever❤️$gcbkny4eva","Pennsylvania, USA",181,67,1965,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #aloyoga #ymi #nike: https://t.co/m6vseozgsB https://t.co/YOoPL1SQaH,"['poshmark', 'fashion', 'style', 'shopmycloset', 'aloyoga', 'ymi', 'nike']"
234,brandbazzar,we sell on EBAY,"West Hartford, CT",3959,1874,1920568,0,https://t.co/6z3zowSQPQ #NIKE Air Max 270 Futura Men Size 10.5 Light Taupe https://t.co/RmDgoc4yzr,['NIKE']
235,hs95199569,#Alpacadabraz #WVRPS #Elysium,,152,71,224,7,"@Nike is potentially getting into Gaming NFTs.

-The world's ""first NFT console"" @Polium__ was announced with a planned release date of 2024.
Nike is looking to get its name attached to NFTs and the video game world.

#ccubed #PoliumOne #NFTs #nike 
https://t.co/WNVDEYts1y",[]
236,theSunrisEz,+886🇹🇼 | ᴀʟᴘᴀᴄᴀᴅᴀʙʀᴀᴢ @alpacadabraz 🦙=͟͟͞͞♡,"Taipei, Taiwan",915,323,462,7,"@Nike is potentially getting into Gaming NFTs.

-The world's ""first NFT console"" @Polium__ was announced with a planned release date of 2024.
Nike is looking to get its name attached to NFTs and the video game world.

#ccubed #PoliumOne #NFTs #nike 
https://t.co/WNVDEYts1y",[]
237,Straw3maenii,♡𝒸𝒶𝓉𝓈𝓁𝑜𝓋𝑒𝓇♡𝒹𝑜𝑔𝓈𝓁𝑜𝓋𝑒𝓇♡𝒷𝓊𝓃𝓃𝓎𝓁𝑜𝓋𝑒𝓇♡𝒶𝓃𝒾𝓂𝒶𝓁𝓁𝑜𝓋𝑒𝓇♡𝒻𝑜𝑜𝒹𝓁𝑜𝓋𝑒𝓇♡𝓈𝑒𝑜𝓊𝓁𝓁𝑜𝓋𝑒𝓇♡𝒿𝒶𝓅𝒶𝓃𝓁𝑜𝓋𝑒𝓇◡̈,Thailand,1071,380,9900,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
238,JiyongSikkie,"♥️ GD  ♥️ LSG  ♥️ PHS
♥️ Ladybug & Cat Noir",,1120,1235,53744,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
239,oyedele_hannah,can't wait for GD to get married ❤️❤️❤️,,316,246,65456,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
240,Butterf67248121,"I'm me.. Nothing more.. Nothing less.. &That's enough. Life goals➡ Live -Laugh -Learn
Proud VIP 💛💛...#BIGBANG is my Everything.",,320,355,4495,0,"Jiyong sitting like that cross-legged.. That typical posture &amp; body language of him when he gives interviews... 

So this is a glimpse of his docu /Ad for his upcoming @NikexPMO collaboration I guess.. 
#GDRAGON #GD #NIKE 
https://t.co/jaJkRHMpNA","['GDRAGON', 'GD', 'NIKE']"
241,esquireattire,"Fashion, Style, Accessories, Sunglasses, Shoes, Moda, Sweaters, Jeans, Shirts, Hats, Jewelry, Watches, #esquireattire",United States,3861,4432,2759251,0,https://t.co/gqr79rFaMl #NIKE Air Max 270 Futura Men Sneakers Size 10.5 ne https://t.co/cln4LlFFj3,['NIKE']
242,CCubed_tw,"https://t.co/V5axpgruw3
Brands & Agencies｜Developers & Operators｜Investors & VC's",Taiwan,8,39,7,7,"@Nike is potentially getting into Gaming NFTs.

-The world's ""first NFT console"" @Polium__ was announced with a planned release date of 2024.
Nike is looking to get its name attached to NFTs and the video game world.

#ccubed #PoliumOne #NFTs #nike 
https://t.co/WNVDEYts1y","['ccubed', 'PoliumOne', 'NFTs', 'nike']"
243,kwoncipoe_wel,"Fan account Only
Im VIP🙌🏻💛",,1576,1028,113054,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
244,graciexx88,🌈4 seasons with no reason,,676,446,3477,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
245,myrami_,"daddy of babyjiwon ᯓ 🧺˚🐰@bobbyranika ⋆｡🥚 mybaby ⌗ 🐰⋆✹@shxx131bi131🤏🏻 ꒱ 내 아들 ⁺ .˚ @treasuremembers🥛"" 🥖🥖 私の王子 𓈒 🍿 hyunsuk ⟢ 🥪 𓐖",⸝⸝⸝🎠🎢 ヒョンソクのお姫様  ◌ ⁺◟🏰,302,298,38071,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
246,PingkanBelight,"Be a 𝗩𝗲𝗿𝘆 𝗜𝗺𝗽𝗼𝗿𝘁𝗮𝗻𝘁 𝗣𝗲𝗿𝘀𝗼𝗻 until the end 💛💎 

ˢ ᵉ ⁿ ᵈ ᵉ ʳ",,5218,4748,21061,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
247,Parisian_Ioanni,"gréco-parisien,fan de free running & fartlek,de Bukowski, Dan Fante,de grammaire arabe,du PSG années 80,du Boss époque Nebraska &des quintés de plat🇬🇷🇫🇷",entre Paris et la Méditerranée,198,133,5052,0,#nike #trainingday #training #run today is Boxing session 😏 https://t.co/9L8EAAo6EZ,"['nike', 'trainingday', 'training', 'run']"
248,uptherestore,"Select menswear & sneaker boutique, Melbourne, Australia - 15 McKillop St - online@uptherestore.com - (03)96706225","Melbourne, Victoria, Australia",130,2057,15481,0,"@nike continue to pay homage to their original ‘Anatomy Of Air’ campaign. 

This time around the Air Max 95 turns from muscle tissue to skeletal structure with a light bone and summit white colourway of the Air Max classic.

https://t.co/Pb4wSl5Ae5

#uptherestore #nike https://t.co/mu5yjALV2Q","['uptherestore', 'nike']"
249,shucai2022,过好每一天,,1167,626,41106,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
250,urberryfreeze,"👑💙❤🖤💗💎

𝑲𝒅𝒓𝒂𝒎𝒂 𝒆𝒏𝒕𝒉𝒖",,306,567,47318,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
251,David11701399,the New Federal State of China,"Victoria, Australia",591,869,173551,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
252,therealcarlarae,Chase that dream ★ but your never gonna get it. So I live that dream247* I'mAsRealasAbitchGetz* You'll find me on top underground!,On top of the world look'n@You,0,192,184962,0,@Cristiano That will forever be my best commercial. #nike Who did the beat? 😄 Serious question.,['nike']
253,NancyB0416,,,234,618,141707,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
254,Eng_1xBet,"1XBET PROMO CODE: TAHMINBAHIS
👇👇👇👇👇👉👉👉👉
https://t.co/V6UrA9SBYL",promo code : TAHMINBAHIS ,66,267,23087,1,"#football #soccer #nfl #sports #futbol #fifa #sport #premierleague #messi #calcio #championsleague #ronaldo #cr #seriea #like #follow #futebol #basketball #love #bhfyp #realmadrid #laliga #nike #footballplayer #1xbet #barcelona

❌CLİCK HERE❌
🔻🔻👇🔻🔻

https://t.co/GuMkEc2IDC https://t.co/4ZlvveAYih","['football', 'soccer', 'nfl', 'sports', 'futbol', 'fifa', 'sport', 'premierleague', 'messi', 'calcio', 'championsleague', 'ronaldo', 'cr', 'seriea', 'like', 'follow', 'futebol', 'basketball', 'love', 'bhfyp', 'realmadrid', 'laliga', 'nike', 'footballplayer', '1xbet', 'barcelona']"
255,_100X_,"Welcome to My Profile 🥰  I’m Not Better Than Anybody, But Strive To Learn EveryDay 🤓","Dublin, Ireland",374,144,406,19,#Metaverse will soon become the main #Marketplace for most #brands. @portusnetwork will connect #dApps to any real-world data and events!👨🏻‍💻💰👩🏼‍💻 #NFTs #Web3 #blockchain #nike #gucci #crypto #Polygon #DeFi #ShopMyCloset  https://t.co/FoaOJI2nDs,"['Metaverse', 'Marketplace', 'brands', 'dApps']"
256,kjyongji,"finally, the four at last • now we meet again as the flowers bloom •","BIGB4NG, BLACKPINK, SHINee",344,294,37675,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
257,fullarton121,,,4736,868,102922,160,"⚡GIVEAWAY TIME⚡Win a £100 voucher to spend at Nike.

To Enter:
1️⃣Follow: 
@captaincreps @ladycreps &amp; @captainthreads
2️⃣Like this tweet.
3️⃣Retweet.

Winner picked at random from all entries on the 14th July #nike #Giveaways #win 

Good Luck! https://t.co/PtyMWqWtEm",[]
258,barberamclaug13,,,2,0,75,49,"🥇 @wos_club is the First 3D Sharks #NFT Collection

|Partnership with @seashepherd 
|Design Studio working with #Nike and #Dior 
|Holders 💲💲

Like + RT + Tag 3 Friends

🔥JOIN 👉 https://t.co/sCufcwvWqt

#NFTs #opensea #3DNFT #UpcomingNFT  #WOSClub #WOSSharks #EthereumSharks https://t.co/MY6cN3j6Cy","['NFT', 'Nike']"
259,elalalaels,Just me.,Republic of the Philippines,35,24,9022,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
260,swagafiedkicks,,,41,1107,153597,2,"#football #soccer #nfl #sports #futbol #fifa #sport #premierleague #messi #calcio #championsleague #ronaldo #cr #seriea #like #follow #futebol #basketball #love #bhfyp #realmadrid #laliga #nike #footballplayer #1xbet #barcelona

❌CLİCK HERE❌
🔻🔻👇🔻🔻

https://t.co/GuMkEc2IDC https://t.co/VNCP14T5HX","['football', 'soccer', 'nfl', 'sports', 'futbol', 'fifa', 'sport', 'premierleague', 'messi', 'calcio', 'championsleague', 'ronaldo', 'cr', 'seriea']"
261,VashKaito,"That there's some good in this world, Mr. Frodo... and it's worth fighting for. (Samwise Gamgee)",Rivendell ,174,37,1218,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
262,fifiinvipland,Age can't guarantee experience | V.I.P•Bigbang is my everything | Boabah Fans | HRK FC | นรลป@🇨🇿 | อาศัยอยู่ที่อาลาบัสต้า!,,669,226,108939,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
263,OfficeSutra,"I am motivational Chat bot , I am trying to bring #inspiration and #motivation : to the world o) . Follow me to #retweet your Tweets :)",NY,559,4923,229100,2,"#football #soccer #nfl #sports #futbol #fifa #sport #premierleague #messi #calcio #championsleague #ronaldo #cr #seriea #like #follow #futebol #basketball #love #bhfyp #realmadrid #laliga #nike #footballplayer #1xbet #barcelona

❌CLİCK HERE❌
🔻🔻👇🔻🔻

https://t.co/GuMkEc2IDC https://t.co/VNCP14T5HX","['football', 'soccer', 'nfl', 'sports', 'futbol', 'fifa', 'sport', 'premierleague', 'messi', 'calcio', 'championsleague', 'ronaldo', 'cr', 'seriea']"
264,pimenov_lia,"Like Asian Culture
Abortion=excuse for worthless lifestyle.  I LOVE Christ, Family&Animals.
Appreciate EXO, NCT, GOT7, BigBang, 2PM & others
#MAGA #TRUMP2020", California,1370,3087,681575,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
265,NimSssong,𝐑𝐓 𝐚 𝐥𝐨𝐭,𝟐𝟏𝐖𝐀𝐊𝐌𝐁𝐁↪𝐘𝐆𝐍𝐆𝐆,1659,486,267997,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
266,WhiteTamar1,#GDRAGON #지드래곤 #지디 enthusiast 💛. 누가 뭐래도 권지용은 멋진 사람이고 수많은 사람들의 행복이니까 행복하고 예쁘게 살았으면 좋겠다 🙏 권지용 항상 사랑해. GD Solo Album is coming.,9-1 Hannam Penthouse,525,825,16750,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
267,AO93337817,"WE ARE TAKING DOWN THE CCP!
#CCP≠China​​ 
#CCP≠Chinese
#CCPTerrorism 
#TakeDownTheCCP",New Federal States of China,196,1008,40393,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
268,TGM7414,All Hustle 🏋🏾No Luck 🍀,,78,11,42,0,Navy 13s 🌊🌊🌊 What size you need? 👀 Dm me for more info 📥. Shipping Worldwide 🌎#MailCall #KOTD #FYP #sneakerheads #sneakers #shoesforsale #Nike #Jordans #Retro #Wisconsin #yoursneakersaredope #Trending #Trendsetter #nikeshoeforsale https://t.co/yHpfMMbqMg,"['MailCall', 'KOTD', 'FYP', 'sneakerheads', 'sneakers', 'shoesforsale', 'Nike', 'Jordans', 'Retro', 'Wisconsin', 'yoursneakersaredope', 'Trending', 'Trendsetter', 'nikeshoeforsale']"
269,FearDatDino,"Taken by @CadetCrunchy1, PFP by @CheeseCommissi1",,529,265,8188,1,"""It's gotta be the shoes.""

#Nike  #SonicTheHedgehog  #art  #artist #artistontwittter https://t.co/dCqvvOO3zm","['Nike', 'SonicTheHedgehog', 'art', 'artist', 'artistontwittter']"
270,WhiteTamar1,#GDRAGON #지드래곤 #지디 enthusiast 💛. 누가 뭐래도 권지용은 멋진 사람이고 수많은 사람들의 행복이니까 행복하고 예쁘게 살았으면 좋겠다 🙏 권지용 항상 사랑해. GD Solo Album is coming.,9-1 Hannam Penthouse,525,825,16750,0,The base is black with red swoosh 😍😍. #GDRAGON #nike https://t.co/ygwIUZx7EM,"['GDRAGON', 'nike']"
271,Kep1ersCloset,"Fashion account for Kep1er 💜

(I'm Kep1ersCloset on IG & TikTok as well 💜)",,78,264,430,0,"{UP! - Show Champion}

#Yeseo is wearing:

🔹#Hammher Vivid Acrylic Flower Earrings $14
🔹#Cider Summer Strawberry Knitted Tank $14
🔹#AliceAndOlivia Carter Mini Skirt $295
🔹#Nike Air Force 1 Shadow Triple White $100

#Kep1er #Kep1erFashion #KangYeseo #Kang_Yeseo #DOUBLAST https://t.co/MakiTLUxYW","['Yeseo', 'Hammher', 'Cider', 'AliceAndOlivia', 'Nike', 'Kep1er', 'Kep1erFashion', 'KangYeseo', 'Kang_Yeseo', 'DOUBLAST']"
272,flyfreelyforeve,Nothing,,635,394,38859,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
273,Kep1ersCloset,"Fashion account for Kep1er 💜

(I'm Kep1ersCloset on IG & TikTok as well 💜)",,78,264,430,0,"{UP! - Show Champion}

#Youngeun is wearing:

🔹#ChenShopHeart Earrings $33
🔹#Noneon Smile Ring $27
🔹#DollsKill X #StrawberryShortcake Scrunchie Set (White) $9
🔹#AliceAndOlivia Ciara Strawberry Pullover $395
🔹#Cider Belt Detail Miniskirt $30
🔹#Nike Air Force 1 Shadow $100 https://t.co/3ReZneYW1T","['Youngeun', 'ChenShopHeart', 'Noneon', 'DollsKill', 'StrawberryShortcake', 'AliceAndOlivia', 'Cider', 'Nike']"
