,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
681,CoachGravesGRBC,Head Coach at Southeast Raleigh High @mbbraleigh || Director of Garner Road Basketball Club https://t.co/oWRJt2hJfa,"Raleigh, NC",3235,1308,3955,24,"IT’S ALMOST GAME TIME 😤

#YouWasntWithMeShootinInTheGym  /// 🏀

#3StripesSelectBasketball #3SSBChampionships #3SSBGirls #RockHill #adidas https://t.co/mjgDl6ccjg","['YouWasntWithMeShootinInTheGym', '3StripesSelectBasketball', '3SSBChampionships', '3SSBGirls']"
682,HamloforeverMy,,,17,7,270,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
683,ravi_reddy,"Proud Telanganite. Interested in Tech, Movies and Politics.","Erlangen, Germany",228,84,1543,1,#Arsenal practice in #adidas headquarters.. manak thelsindhi thakva players aina 😁waited for #saka but every1 except him showed up for practice ahead f friendlies match with #Nuremberg .. glad atleast to see their practice so close https://t.co/hiu1xcCM7e,"['Arsenal', 'adidas', 'saka', 'Nuremberg']"
684,GiaGFernandez,,,126,17,801,5,".@adidasfootball and WAGMI United worked together to launch an NFT collection inspired by @crawleytown. Find out what perks are available. https://t.co/cVAXMMJOzM

@rak01059727 #nftplazas #nftnews #nfts #nftsports #football #adidas #wagmi #nftcollection https://t.co/8bBB6U0EDr",[]
685,GBsNY,Best sneaker store on the planet! Located in the Queens Jamaica Colosseum Mall! Best prices guaranteed!! Email us at order@gbny.com or call 1-877-746-7427,"Jamaica Colosseum Mall, Queens",64,3709,9819,0,"Adidas Love Unites Trefoil Tee - Unisex 

Available Sizes ( S- XL) $40

HC3076

Shop now‼️

#adidas #apparel #adidastshirts #adidasclothing #gbny https://t.co/T1pmOevadi","['adidas', 'apparel', 'adidastshirts', 'adidasclothing', 'gbny']"
686,zenyeetaa,"i’m commander shepard and this is my favorite store in thedas they/him, Latine. pfp: makówa",,430,133,14537,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
687,Melaninn_Monrow,"Be there for others, even at their worst. Never take advantage of a person at their best. Love everyone equally. 🌚🧚🏾‍♂️",Loyalty Lane,1502,799,73978,0,"The #SoloTour continues. I just have my #Sorors &amp; #Linebrothers finalizing everything, not providing anymore updates until after #Homecoming job well done team! #Renaissance #TheHill #BeyHiveTour #Divine9 #HB4K #B4K #GreenScreen #BeyHiveTour #Adidas #Netflix #ThePartnership🤞🏾🐝🇱🇷 https://t.co/OXVFLm9ZhR","['SoloTour', 'Sorors', 'Linebrothers', 'Homecoming', 'Renaissance', 'TheHill', 'BeyHiveTour', 'Divine9', 'HB4K', 'B4K', 'GreenScreen', 'BeyHiveTour', 'Adidas', 'Netflix', 'ThePartnership']"
688,jinxeptor,works at a museum. she/her,,3905,1220,210411,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
689,mostlymartha,"Aspiring Auntie Mame. Fat, bi, femme, she/her. Future MLB Commissioner. Spiritual AND religious, Presbyterian type. Agonies-haver and bath-taker.",Oakland,678,1575,303963,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
690,someonefrom888,sólo nos queda hacerlo mejor hoy,dónde sea suficiente ,4417,162,67687,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
691,probablyrobin_,they/them | 20 | 🏳️‍🌈 | chinese/brazilian | unfortunate danganronpa fan | outer wilds enthusiast | PROSHIP DNI,Florida Hellstate ^__^,891,262,43749,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
692,c7andr7,"she/hers | Published #Pubmed | EN/ESP/中文 OK
Pre-Debut ENVtuber (Date TBD) | 
Your friendly neighborhood black artsy scientist + gamer",,675,29,6885,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
693,boqli1,"Your trusted source for the best Amazon Deals
We make commissions of Amazon Affiliate links posted here
Facebook page
https://t.co/doKujuKhYU",,0,431,225048,0,"#adidas Men's Harden Foundation Crew, Black, XX-Large
$12.62

https://t.co/zPBL3MnKJG",['adidas']
694,YimThoj,,"Minnesota, USA",293,207,8564,1,"— ICYMI —
30% OFF on #adidas US.
adidas Ultra Boost 1.0 Sound Waves.
Retail $200. Now $140 shipped.
• CELEBRATE — 30% off SITEWIDE
—&gt; https://t.co/mAPUDtFtwS  #ad https://t.co/yHyKCwBe9V",['adidas']
695,YimThoj,,"Minnesota, USA",293,207,8564,3,"— ICYMI —
30% OFF on #adidas US.
adidas Ultra Boost 19.5 Sound Waves.
Retail $190. Now $133 shipped.
• CELEBRATE — 30% off SITEWIDE
—&gt; https://t.co/O4Bj7nLDFX  #ad https://t.co/wYIRnQDZyb",['adidas']
696,sapphireheart24,sapph/sapphire • 22 • nonbinary (they/he) • dog lover 🐶,,376,147,46120,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
697,ashleighraet,"Bylines in @TorontoStar @GlobalNews @HuffPost @ViceCanada @ByBlacks and others

Reach me at ashleighraet@gmail.com","Toronto, Ontario",687,904,3912,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
698,FayWildImaginal,🔞 They/Him | 24 | Minors DNI | DONT USE MY OCS FOR DND PURPOSES ✌🏼| Sona design @Maunderfiend | Icon @alienpoosy | Banner @art_nectar 🔞,DA: Taka-Hardt,1454,80,19833,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
699,Chris715273511,,United States,76,1,574,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #luckybrand #adidas: https://t.co/Sq1jF511VG https://t.co/HLklX6dsOC,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'luckybrand', 'adidas']"
700,lacaelport,,Killeen,219,38,2664,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #azazie #adidas: https://t.co/rHurEcqKzp https://t.co/5bcVnqF2wm,"['poshmark', 'fashion', 'style', 'shopmycloset', 'azazie', 'adidas']"
701,nico_nomnom,Nico/NomNom || 🇵🇭🇺🇸 || 25 || they/them || keep it primary (colors)! 💙💛❤️ || header: by my beloved twin @petridumps 💚,Fuck NFTs,1028,10828,15065,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
702,marcenebt99,,ohio,847,372,12982,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #jellypop #benardcouture #adidas: https://t.co/yvAWsO8ZYs https://t.co/HJdkcTgfyZ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'jellypop', 'benardcouture', 'adidas']"
703,Somattie2,The light that pave the journey !!,,48,26,2330,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Kells_Treasures #poshmark #fashion #style #shopmycloset #emeril #adidas: https://t.co/VCKuTfZctQ https://t.co/3HHZ3oRJlz,"['poshmark', 'fashion', 'style', 'shopmycloset', 'emeril', 'adidas']"
704,BubblesBubbleC1,"Small town girl who wears her heart on her sleeve, loves the simple things in life!",,0,3,1519,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Bobbie58571182 #poshmark #fashion #style #shopmycloset #adidas: https://t.co/7MtLdyqqFl https://t.co/kcb6hHx7F4,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas']"
705,saintlesbian,penta 21 | they/them | lesbian | just trying to draw and have a good time | horny people have no rights header by @nonbinarysinner icon by @phiIoscia,E,933,214,64035,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
706,closet_gear,"Check out some of my favorite brands are Under Armour, Polo by Ralph Lauren, and other brands. Thanks for stopping by! Feel free to leave me a https://t.co/AAvlyJxIUa",US,0,2,1838,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #lacoste #puma: https://t.co/tnyyvlzHQo https://t.co/bmeAHBVbEV,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'lacoste', 'puma']"
707,2009rensew,,earth,55,21,2821,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #madewell #adidas #philosophy: https://t.co/GEF3TUeZ9U https://t.co/sqazBlUffc,"['poshmark', 'fashion', 'style', 'shopmycloset', 'madewell', 'adidas', 'philosophy']"
708,k_close,,,53,65,375,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @seika962 #poshmark #fashion #style #shopmycloset #ivivva #adidas: https://t.co/ixMTdh4x4o https://t.co/EjBemj3yBJ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'ivivva', 'adidas']"
709,DesertThrifting,Vegas/Chicago Girl Rescuing Animals & Clothes. Join Poshmark Today & Sign Up With Code VEGASGARDEN to Receive Discount Shipping on Your First Order & $10 Credit,The Nature Side Of Vegas,162,28,667,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #ivankatrump: https://t.co/dbFj3K3guO https://t.co/whf0DKSpyO,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'ivankatrump']"
710,lisaslayter,,"Poland, LA",976,358,144399,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #raedunn #luckybrand: https://t.co/0LbqUNIWOW https://t.co/XPLvw5cWp8,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'raedunn', 'luckybrand']"
711,coach_clai,Team PUSH Director/ Grassroots Basketballs King OPP/ Devoted Father/ Married to the amazingly beautiful TT/ “Da Plug 🔌 “ 8/24FOREVER “LLAJ#2”,Chesapeake ,3133,5023,87075,24,"IT’S ALMOST GAME TIME 😤

#YouWasntWithMeShootinInTheGym  /// 🏀

#3StripesSelectBasketball #3SSBChampionships #3SSBGirls #RockHill #adidas https://t.co/mjgDl6ccjg","['YouWasntWithMeShootinInTheGym', '3StripesSelectBasketball', '3SSBChampionships', '3SSBGirls']"
712,blackporls,Call me Maisy or Mette! I’m a queer 27yo artist. Eng/Esp/Fra 🇭🇹🇵🇷《If under 18 pls dont follow》 **no N/F/T**,"he/him, they/them",882,885,70289,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
713,FlorrNion,Digital Art/Media | Horror Lover|Future Game Dev| I'm really nice you'll love me. Do not repost/copy work. Portfolio in bio link,she/her | 23 | Black,1059,1249,16946,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
714,CatcertaChick,She/They | ADHD | Twitch Affiliate | Adorabullets | CrabCore | Stay Splendifferous my friends,"California, USA",668,702,55025,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
715,blacclumberjack,Hood Rat with a 💛 • Host of @UBGPod • DU Grad • Bi/Pan 🏳️‍🌈,Wisconsin,2707,599,6292,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
716,RetroSolesUK,Independent Retailer of #Adidas #Originals Trainers New & Pre-Owned. All trainers for sale are 100% authentic and prices to suit all budgets.,United Kingdom,2806,29299,43182,0,Have a great time /// #adidas #adibirthday https://t.co/60vAOsAcNQ,"['adidas', 'adibirthday']"
717,Blackp8gan86,"Black, Mississippian, & Progressive. Librarian by trade.
I want to be that one neighbor all the kids think is a witch.
Living in a forest cottage is life goals",,421,212,151813,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
718,x_napoleon,,,5,2,4,10,"Bored Ape Seascape #11 for sale on opensea!🙉
➡︎https://t.co/g5pnoI0r46

#OpenSeaNFT #NFTDropsRadar #NFTCommunity #salenft #PolygonSpace #NFTCommmunity #NFT #boredape #nftart #nftcollector #adidas https://t.co/Riu6qc4n5A","['OpenSeaNFT', 'NFTDropsRadar', 'NFTCommunity']"
719,ASaenkun,,,66,3,36,10,"Bored Ape Seascape #11 for sale on opensea!🙉
➡︎https://t.co/g5pnoI0r46

#OpenSeaNFT #NFTDropsRadar #NFTCommunity #salenft #PolygonSpace #NFTCommmunity #NFT #boredape #nftart #nftcollector #adidas https://t.co/Riu6qc4n5A","['OpenSeaNFT', 'NFTDropsRadar', 'NFTCommunity']"
720,roDBerilkoooo12,Nft Enthusiastic,,35,1,45,10,"Bored Ape Seascape #11 for sale on opensea!🙉
➡︎https://t.co/g5pnoI0r46

#OpenSeaNFT #NFTDropsRadar #NFTCommunity #salenft #PolygonSpace #NFTCommmunity #NFT #boredape #nftart #nftcollector #adidas https://t.co/Riu6qc4n5A","['OpenSeaNFT', 'NFTDropsRadar', 'NFTCommunity']"
721,Zrli4nn_,,,37,0,45,10,"Bored Ape Seascape #11 for sale on opensea!🙉
➡︎https://t.co/g5pnoI0r46

#OpenSeaNFT #NFTDropsRadar #NFTCommunity #salenft #PolygonSpace #NFTCommmunity #NFT #boredape #nftart #nftcollector #adidas https://t.co/Riu6qc4n5A","['OpenSeaNFT', 'NFTDropsRadar', 'NFTCommunity']"
722,d12ozgurasan_,,,46,1,31,10,"Bored Ape Seascape #11 for sale on opensea!🙉
➡︎https://t.co/g5pnoI0r46

#OpenSeaNFT #NFTDropsRadar #NFTCommunity #salenft #PolygonSpace #NFTCommmunity #NFT #boredape #nftart #nftcollector #adidas https://t.co/Riu6qc4n5A","['OpenSeaNFT', 'NFTDropsRadar', 'NFTCommunity']"
723,e8newbenyy,,,38,0,37,10,"Bored Ape Seascape #11 for sale on opensea!🙉
➡︎https://t.co/g5pnoI0r46

#OpenSeaNFT #NFTDropsRadar #NFTCommunity #salenft #PolygonSpace #NFTCommmunity #NFT #boredape #nftart #nftcollector #adidas https://t.co/Riu6qc4n5A","['OpenSeaNFT', 'NFTDropsRadar', 'NFTCommunity']"
724,Cabigwinskk,,,46,0,35,10,"Bored Ape Seascape #11 for sale on opensea!🙉
➡︎https://t.co/g5pnoI0r46

#OpenSeaNFT #NFTDropsRadar #NFTCommunity #salenft #PolygonSpace #NFTCommmunity #NFT #boredape #nftart #nftcollector #adidas https://t.co/Riu6qc4n5A","['OpenSeaNFT', 'NFTDropsRadar', 'NFTCommunity']"
725,hBPAsiyeOk2,let it be;),,49,0,38,10,"Bored Ape Seascape #11 for sale on opensea!🙉
➡︎https://t.co/g5pnoI0r46

#OpenSeaNFT #NFTDropsRadar #NFTCommunity #salenft #PolygonSpace #NFTCommmunity #NFT #boredape #nftart #nftcollector #adidas https://t.co/Riu6qc4n5A","['OpenSeaNFT', 'NFTDropsRadar', 'NFTCommunity']"
726,a1igololmayan,,,53,0,36,10,"Bored Ape Seascape #11 for sale on opensea!🙉
➡︎https://t.co/g5pnoI0r46

#OpenSeaNFT #NFTDropsRadar #NFTCommunity #salenft #PolygonSpace #NFTCommmunity #NFT #boredape #nftart #nftcollector #adidas https://t.co/Riu6qc4n5A","['OpenSeaNFT', 'NFTDropsRadar', 'NFTCommunity']"
727,1vesenaltnts_,,,86,0,36,10,"Bored Ape Seascape #11 for sale on opensea!🙉
➡︎https://t.co/g5pnoI0r46

#OpenSeaNFT #NFTDropsRadar #NFTCommunity #salenft #PolygonSpace #NFTCommmunity #NFT #boredape #nftart #nftcollector #adidas https://t.co/Riu6qc4n5A","['OpenSeaNFT', 'NFTDropsRadar', 'NFTCommunity']"
728,jimmykingskicks,Welshman in Berkshire. Sneakers/Trainers/Kicks.,,331,121,6383,0,Absolute bargain at £40 #adidas #zx8000 https://t.co/1il2yYxQI7,"['adidas', 'zx8000']"
729,ThomasG71823947,,,272,78,241,1,#adidas #golfshoes #golfequipment #golfindustry #newenglandgolf Adidas launches new CODECHAOS 22 BOA https://t.co/ijaHVcewe7 via @New England dot Golf,"['adidas', 'golfshoes', 'golfequipment', 'golfindustry', 'newenglandgolf']"
730,brianhoyo09,,,68,41,13154,3,"— ICYMI —
30% OFF on #adidas US.
adidas Ultra Boost 19.5 Sound Waves.
Retail $190. Now $133 shipped.
• CELEBRATE — 30% off SITEWIDE
—&gt; https://t.co/O4Bj7nLDFX  #ad https://t.co/wYIRnQDZyb",['adidas']
731,adidasalerts,"adidas Releases, Restocks, and News by @712LINKS • tweets contain affiliate links","Herzogenaurach, Germany",7,290395,48432,3,"— ICYMI —
30% OFF on #adidas US.
adidas Ultra Boost 19.5 Sound Waves.
Retail $190. Now $133 shipped.
• CELEBRATE — 30% off SITEWIDE
—&gt; https://t.co/O4Bj7nLDFX  #ad https://t.co/wYIRnQDZyb","['adidas', 'ad']"
732,BallFever_CO_Tr,"In service to CO Truth, CO Gold & CCYO! Contributor CO boys hoops w/Ball Fever column covering HS hoop! Promoting CO Hoops! https://t.co/NScIoQTgAS…","Montbello, CO",2064,1703,62354,24,"IT’S ALMOST GAME TIME 😤

#YouWasntWithMeShootinInTheGym  /// 🏀

#3StripesSelectBasketball #3SSBChampionships #3SSBGirls #RockHill #adidas https://t.co/mjgDl6ccjg","['YouWasntWithMeShootinInTheGym', '3StripesSelectBasketball', '3SSBChampionships', '3SSBGirls']"
733,damian_thirsty,British. Busier than Janey Godley's Agent.  PR Assassin for hire #shutdowntheshortbreadsenate,"Edinburgh, North UK",4308,4420,8166,0,@robertmdaws @IpswichTown another superb #adidas strip &amp; the white away was arguably even better,['adidas']
734,KSWLanguages,"The official Modern Foreign Languages account for The King’s School, Worcester | Follow @KingsWorcester for the latest #KingsNews","Worcester, England",124,298,1049,23,"#WhyLearnGerman? German companies employ approx. 400,000 people in the UK. Knowledge of 🇩🇪 can help you get employed by &amp; excel in these companies. 🇩🇪 companies with a presence in 🇬🇧 include #Adidas, #Audi, #BMW, #Bosch, #HugoBoss, #Lufthansa, #MercedesBenz, #Siemens &amp; #Puma.",['WhyLearnGerman']
735,thescythequeen,ever forward. out da boot.,grillby’s,408,710,77739,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
736,rhonefraser,"Queer. Garveyite. Christian. No contradiction. Author of “Pauline Hopkins and Advocacy Journalism""♎️🇯🇲🇺🇸🇨🇺 For bookings, email rhone.fraser@gmail.com","Philadelphia, PA",3116,1801,51835,2,"Championship Weekend is back! I’m excited to compete for a Canadian National title and a spot on this years World Championship team. Let’s get it.
•
#athletics #canada #trackandfield # 800m #track #athlete #adidas https://t.co/XVhQOG8h93",[]
737,CBocum,,,736,747,24103,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
738,mumaralid,😉,Driver,571,1201,541717,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
739,mickmcr,"M.U.F.C.
RED ARMY
UP THE FUCKING REDS",manchester ,3116,1484,1937,0,@KieranMaguire Very poorly run company #adidas #teamviewer #tezos #glazersout,"['adidas', 'teamviewer', 'tezos', 'glazersout']"
740,lifesshortbuyit,"user on Poshmark is @tinab0101                                         Ahh, Lifesshortjustbuyit","Philadelphia, PA",5002,3293,20960,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Jillthethrill13 #poshmark #fashion #style #shopmycloset #aerie #adidas #bombshellsportswear: https://t.co/HvWO5MwT51 https://t.co/Xyvw1ISg1b,"['poshmark', 'fashion', 'style', 'shopmycloset', 'aerie', 'adidas', 'bombshellsportswear']"
